image_path,dataset,original_class,unified_parent,unified_class,training_role,safety_level,disposal_group,mapping_confidence,leakage_group,exact_duplicate_group,near_duplicate_group,split
trashnet/cardboard/cardboard390.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_11353,,,train
trashnet/cardboard/cardboard391.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10941,,,train
trashnet/cardboard/cardboard392.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08596,,,test
trashnet/cardboard/cardboard393.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04919,,,train
trashnet/cardboard/cardboard394.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10357,,,train
trashnet/cardboard/cardboard395.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_07391,,,val
trashnet/cardboard/cardboard396.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03235,,,train
trashnet/cardboard/cardboard397.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08455,,,train
trashnet/cardboard/cardboard398.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08158,,,train
trashnet/cardboard/cardboard399.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_02133,,,val
trashnet/cardboard/cardboard4.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_11700,,,train
trashnet/cardboard/cardboard40.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_07513,,,train
trashnet/cardboard/cardboard400.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_11676,,,test
trashnet/cardboard/cardboard401.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_02670,,,train
trashnet/cardboard/cardboard402.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_02142,,,train
trashnet/cardboard/cardboard403.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_05781,,,test
trashnet/cardboard/cardboard41.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09254,,,train
trashnet/cardboard/cardboard42.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04906,,,train
trashnet/cardboard/cardboard43.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_01365,,,train
trashnet/cardboard/cardboard44.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_11482,,,train
trashnet/cardboard/cardboard45.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03583,,,test
trashnet/cardboard/cardboard46.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04454,,,test
trashnet/cardboard/cardboard47.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03541,,,train
trashnet/cardboard/cardboard48.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04464,,,train
trashnet/cardboard/cardboard49.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08075,,,train
trashnet/cardboard/cardboard5.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03935,,,val
trashnet/cardboard/cardboard50.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04601,,,test
trashnet/cardboard/cardboard51.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04734,,,train
trashnet/cardboard/cardboard52.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_12134,,,train
trashnet/cardboard/cardboard53.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_01812,,,train
trashnet/cardboard/cardboard54.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09780,,,train
trashnet/cardboard/cardboard55.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_05557,,,test
trashnet/cardboard/cardboard56.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_05023,,,train
trashnet/cardboard/cardboard57.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_11166,,,test
trashnet/cardboard/cardboard58.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_05469,,,train
trashnet/cardboard/cardboard59.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09447,,,train
trashnet/cardboard/cardboard6.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08401,,,train
trashnet/cardboard/cardboard60.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_06948,,,val
trashnet/cardboard/cardboard61.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03569,,,val
trashnet/cardboard/cardboard62.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08627,,,train
trashnet/cardboard/cardboard63.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_00661,,,train
trashnet/cardboard/cardboard64.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03557,,,test
trashnet/cardboard/cardboard65.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_11631,,,train
trashnet/cardboard/cardboard66.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_00930,,,train
trashnet/cardboard/cardboard67.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_07769,,,train
trashnet/cardboard/cardboard68.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04190,,,val
trashnet/cardboard/cardboard69.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_00008,,,test
trashnet/cardboard/cardboard7.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10924,,,train
trashnet/cardboard/cardboard70.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_00134,,,test
trashnet/cardboard/cardboard71.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08522,,,train
trashnet/cardboard/cardboard72.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08206,,NEAR_08206,train
trashnet/cardboard/cardboard73.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_05805,,,train
trashnet/cardboard/cardboard74.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10384,,,train
trashnet/cardboard/cardboard75.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_02663,,,train
trashnet/cardboard/cardboard76.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09152,,,train
trashnet/cardboard/cardboard77.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08408,,,train
trashnet/cardboard/cardboard78.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08268,,,test
trashnet/cardboard/cardboard79.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_12470,,,train
trashnet/cardboard/cardboard8.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10584,,,val
trashnet/cardboard/cardboard80.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08052,,,train
trashnet/cardboard/cardboard81.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09813,,,val
trashnet/cardboard/cardboard82.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_06917,,,test
trashnet/cardboard/cardboard83.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10951,,,train
trashnet/cardboard/cardboard84.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10547,,,test
trashnet/cardboard/cardboard85.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_03031,,,train
trashnet/cardboard/cardboard86.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09614,,,train
trashnet/cardboard/cardboard87.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09242,,,train
trashnet/cardboard/cardboard88.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_07206,,,train
trashnet/cardboard/cardboard89.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04884,,,test
trashnet/cardboard/cardboard9.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_08038,,,train
trashnet/cardboard/cardboard90.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_05955,,,test
trashnet/cardboard/cardboard91.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_00671,,,train
trashnet/cardboard/cardboard92.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_00245,,,train
trashnet/cardboard/cardboard93.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_12160,,,test
trashnet/cardboard/cardboard94.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_10083,,,train
trashnet/cardboard/cardboard95.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_02521,,,train
trashnet/cardboard/cardboard96.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04132,,,train
trashnet/cardboard/cardboard97.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_07055,,,train
trashnet/cardboard/cardboard98.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_09938,,,test
trashnet/cardboard/cardboard99.jpg,trashnet,cardboard,Recyclable,Cardboard,material,S1,Cardboard Recycling,HIGH,GROUP_04611,,,val
trashnet/glass/glass1.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04969,,,train
trashnet/glass/glass10.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09798,,,train
trashnet/glass/glass100.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08418,,,train
trashnet/glass/glass101.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10225,,,test
trashnet/glass/glass102.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06966,,,val
trashnet/glass/glass103.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03446,,,test
trashnet/glass/glass104.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02723,,,test
trashnet/glass/glass105.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07426,,,train
trashnet/glass/glass106.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06496,,,test
trashnet/glass/glass107.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05963,,,train
trashnet/glass/glass108.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01066,,,test
trashnet/glass/glass109.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04707,,,val
trashnet/glass/glass11.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11194,,,train
trashnet/glass/glass110.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03322,,,train
trashnet/glass/glass111.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04558,,,train
trashnet/glass/glass112.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02714,,,test
trashnet/glass/glass113.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06706,,,train
trashnet/glass/glass114.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07837,,,train
trashnet/glass/glass115.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08832,1,NEAR_08832,train
trashnet/glass/glass116.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11019,,,train
trashnet/glass/glass117.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07235,,,train
trashnet/glass/glass118.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10844,,,train
trashnet/glass/glass119.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02672,,,train
trashnet/glass/glass12.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01936,,,train
trashnet/glass/glass120.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07076,,,train
trashnet/glass/glass121.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03571,,,train
trashnet/glass/glass122.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11389,,,train
trashnet/glass/glass123.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01588,,,train
trashnet/glass/glass124.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02805,,,val
trashnet/glass/glass125.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03690,,,train
trashnet/glass/glass126.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07727,,,train
trashnet/glass/glass127.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02096,,NEAR_02096,train
trashnet/glass/glass128.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03129,,,train
trashnet/glass/glass129.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00878,,,val
trashnet/glass/glass13.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08035,,,train
trashnet/glass/glass130.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10650,,,val
trashnet/glass/glass131.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09056,,,train
trashnet/glass/glass132.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08915,,,train
trashnet/glass/glass133.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00812,,,train
trashnet/glass/glass134.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05968,,,train
trashnet/glass/glass135.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00093,,,train
trashnet/glass/glass136.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10295,,,train
trashnet/glass/glass137.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07581,,,train
trashnet/glass/glass138.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09994,,,train
trashnet/glass/glass139.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01595,,,train
trashnet/glass/glass14.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_12332,,,train
trashnet/glass/glass140.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06623,,,train
trashnet/glass/glass141.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03542,,,train
trashnet/glass/glass142.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04254,,,train
trashnet/glass/glass143.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08745,,,val
trashnet/glass/glass144.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10596,,,train
trashnet/glass/glass145.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03594,,,test
trashnet/glass/glass146.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01606,,,train
trashnet/glass/glass147.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09256,,,train
trashnet/glass/glass148.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03814,,,val
trashnet/glass/glass149.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00102,,,train
trashnet/glass/glass15.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09648,,,train
trashnet/glass/glass150.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02065,,,train
trashnet/glass/glass151.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10520,,,train
trashnet/glass/glass152.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05866,,,train
trashnet/glass/glass153.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11161,,,val
trashnet/glass/glass154.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04284,,,test
trashnet/glass/glass155.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08730,,,val
trashnet/glass/glass156.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07323,,,train
trashnet/glass/glass157.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02128,,,val
trashnet/glass/glass158.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05022,,,train
trashnet/glass/glass159.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07762,,,train
trashnet/glass/glass16.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07304,,,test
trashnet/glass/glass160.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06548,,,test
trashnet/glass/glass161.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08776,,,test
trashnet/glass/glass162.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03631,,,val
trashnet/glass/glass163.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05190,,,train
trashnet/glass/glass164.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00019,,,val
trashnet/glass/glass165.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03803,,,train
trashnet/glass/glass166.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02307,,,train
trashnet/glass/glass167.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04445,,,train
trashnet/glass/glass168.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09302,,,train
trashnet/glass/glass169.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06476,,,train
trashnet/glass/glass17.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04957,,,train
trashnet/glass/glass170.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03098,,,train
trashnet/glass/glass171.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02878,,,train
trashnet/glass/glass172.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02534,,,train
trashnet/glass/glass173.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04421,,,train
trashnet/glass/glass174.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08386,,,train
trashnet/glass/glass175.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02285,,,train
trashnet/glass/glass176.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06200,2,NEAR_06200,train
trashnet/glass/glass177.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10789,,,train
trashnet/glass/glass178.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00865,,,train
trashnet/glass/glass179.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01792,,,train
trashnet/glass/glass18.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03203,,,train
trashnet/glass/glass180.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06136,,,train
trashnet/glass/glass181.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00959,,,train
trashnet/glass/glass182.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09990,,,train
trashnet/glass/glass183.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06429,,,train
trashnet/glass/glass184.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02809,,,train
trashnet/glass/glass185.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04608,,,val
trashnet/glass/glass186.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00969,,,train
trashnet/glass/glass187.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06849,,,train
trashnet/glass/glass188.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00749,,,train
trashnet/glass/glass189.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02966,,,val
trashnet/glass/glass19.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10256,,,train
trashnet/glass/glass190.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07209,,,test
trashnet/glass/glass191.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_12432,,,train
trashnet/glass/glass192.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05748,,,train
trashnet/glass/glass193.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04005,,,train
trashnet/glass/glass194.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_01890,,,train
trashnet/glass/glass195.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06945,,,train
trashnet/glass/glass196.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09360,,,train
trashnet/glass/glass197.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07122,,,test
trashnet/glass/glass198.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03647,,,val
trashnet/glass/glass199.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_03576,,,train
trashnet/glass/glass2.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02058,,,train
trashnet/glass/glass20.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06779,,,val
trashnet/glass/glass200.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_06619,,,train
trashnet/glass/glass201.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05100,,,val
trashnet/glass/glass202.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_12448,,,val
trashnet/glass/glass203.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08490,,,test
trashnet/glass/glass204.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_09131,,,train
trashnet/glass/glass205.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04843,,,train
trashnet/glass/glass206.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10703,,,test
trashnet/glass/glass207.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11726,,,test
trashnet/glass/glass208.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00732,,,train
trashnet/glass/glass209.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00353,,,train
trashnet/glass/glass21.jpg,trashnet,glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00567,,,train
