dataset,original_class,split,image_count,relative_path
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_70.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_71.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_72.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_73.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_74.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_75.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_76.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_77.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_78.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_79.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_8.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_80.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_81.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_82.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_83.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_84.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_85.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_86.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_87.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_88.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_89.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_9.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_90.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_91.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_92.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_93.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_94.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_95.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_96.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_97.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_98.jpg
realwaste,Paper,unspecified,1,realwaste\Paper\Paper_99.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_1.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_10.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_100.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_101.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_102.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_103.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_104.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_105.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_106.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_107.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_108.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_109.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_11.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_110.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_111.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_112.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_113.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_114.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_115.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_116.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_117.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_118.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_119.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_12.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_120.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_121.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_122.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_123.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_124.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_125.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_126.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_127.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_128.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_129.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_13.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_130.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_131.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_132.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_133.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_134.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_135.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_136.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_137.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_138.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_139.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_14.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_140.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_141.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_142.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_143.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_144.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_145.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_146.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_147.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_148.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_149.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_15.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_150.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_151.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_152.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_153.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_154.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_155.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_156.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_157.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_158.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_159.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_16.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_160.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_161.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_162.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_163.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_164.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_165.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_166.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_167.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_168.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_169.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_17.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_170.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_171.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_172.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_173.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_174.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_175.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_176.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_177.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_178.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_179.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_18.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_180.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_181.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_182.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_183.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_184.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_185.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_186.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_187.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_188.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_189.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_19.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_190.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_191.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_192.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_193.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_194.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_195.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_196.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_197.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_198.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_199.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_2.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_20.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_200.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_201.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_202.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_203.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_204.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_205.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_206.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_207.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_208.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_209.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_21.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_210.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_211.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_212.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_213.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_214.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_215.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_216.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_217.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_218.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_219.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_22.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_220.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_221.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_222.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_223.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_224.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_225.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_226.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_227.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_228.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_229.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_23.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_230.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_231.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_232.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_233.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_234.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_235.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_236.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_237.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_238.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_239.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_24.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_240.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_241.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_242.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_243.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_244.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_245.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_246.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_247.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_248.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_249.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_25.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_250.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_251.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_252.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_253.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_254.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_255.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_256.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_257.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_258.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_259.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_26.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_260.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_261.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_262.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_263.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_264.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_265.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_266.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_267.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_268.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_269.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_27.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_270.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_271.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_272.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_273.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_274.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_275.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_276.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_277.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_278.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_279.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_28.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_280.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_281.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_282.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_283.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_284.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_285.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_286.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_287.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_288.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_289.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_29.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_290.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_291.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_292.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_293.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_294.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_295.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_296.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_297.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_298.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_299.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_3.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_30.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_300.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_301.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_302.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_303.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_304.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_305.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_306.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_307.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_308.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_309.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_31.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_310.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_311.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_312.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_313.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_314.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_315.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_316.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_317.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_318.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_319.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_32.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_320.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_321.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_322.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_323.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_324.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_325.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_326.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_327.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_328.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_329.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_33.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_330.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_331.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_332.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_333.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_334.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_335.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_336.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_337.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_338.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_339.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_34.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_340.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_341.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_342.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_343.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_344.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_345.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_346.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_347.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_348.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_349.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_35.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_350.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_351.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_352.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_353.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_354.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_355.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_356.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_357.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_358.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_359.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_36.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_360.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_361.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_362.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_363.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_364.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_365.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_366.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_367.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_368.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_369.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_37.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_370.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_371.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_372.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_373.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_374.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_375.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_376.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_377.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_378.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_379.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_38.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_380.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_381.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_382.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_383.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_384.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_385.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_386.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_387.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_388.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_389.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_39.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_390.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_391.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_392.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_393.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_394.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_395.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_396.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_397.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_398.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_399.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_4.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_40.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_400.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_401.jpg
realwaste,Plastic,unspecified,1,realwaste\Plastic\Plastic_402.jpg
