hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
6,realwaste,Metal\Metal_193.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_193.jpg,realwaste,Metal\Metal_345.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_345.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\https3A2F2Fwww.elektormagazine.com2Fassets2Fupload2Fimages2F02Fe-waste4 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\https3A2F2Fwww.elektormagazine.com2Fassets2Fupload2Fimages2F02Fe-waste4 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\https3A2F2Fwww.elektormagazine.com2Fassets2Fupload2Fimages2F02Fe-waste4.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\https3A2F2Fwww.elektormagazine.com2Fassets2Fupload2Fimages2F02Fe-waste4.jpg
4,trashnet,paper\paper135.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper135.jpg,trashnet,paper\paper496.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper496.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\how-fluorescents-work - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\how-fluorescents-work - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\how-fluorescents-work.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\how-fluorescents-work.jpg
6,ewaste,train\Keyboard\Keyboard_102.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_102.jpg,ewaste,train\Keyboard\Keyboard_178.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_178.jpg
0,ewaste,train\PCB\pcb_244.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_244.jpg,ewaste,val\PCB\pcb_280.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\PCB\pcb_280.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\international-e-waste-day - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\international-e-waste-day - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\international-e-waste-day.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\international-e-waste-day.jpg
6,realwaste,Metal\Metal_700.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_700.jpg,realwaste,Metal\Metal_735.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_735.jpg
6,realwaste,Metal\Metal_410.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_410.jpg,realwaste,Plastic\Plastic_127.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_127.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\iPleaders-17 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\iPleaders-17 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\iPleaders-17.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\iPleaders-17.jpg
0,ewaste,train\Mouse\Mouse_178.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_178.jpg,ewaste,train\Mouse\Mouse_195.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_195.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\BulbSchematic - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\BulbSchematic - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\BulbSchematic.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\BulbSchematic.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\safe-disposal-any-logos-brand-names-have-been-removed-great-recycle-33215495 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\safe-disposal-any-logos-brand-names-have-been-removed-great-recycle-33215495 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\safe-disposal-any-logos-brand-names-have-been-removed-great-recycle-33215495.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\safe-disposal-any-logos-brand-names-have-been-removed-great-recycle-33215495.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\electronic-recycling.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-recycling.jpg,phenomsg,Hazardous\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003.jpg
6,realwaste,Miscellaneous Trash\Miscellaneous Trash_129.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_129.jpg,realwaste,Plastic\Plastic_634.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_634.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\8ft-Fluorescent-Box-Gallery-Image-1.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e-waste-policy-recast-to-focus-on-no-of-products-recycled.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\esy-042966920 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\esy-042966920 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\esy-042966920.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\esy-042966920.jpg
2,realwaste,Plastic\Plastic_204.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_204.jpg,realwaste,Plastic\Plastic_763.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_763.jpg
2,ewaste,test\Washing Machine\Washing_Machine_106.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_106.jpg,ewaste,train\Washing Machine\Washing_Machine_1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_1.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\maxresdefault - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\maxresdefault - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\maxresdefault.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\maxresdefault.jpg
6,ewaste,train\Player\Player_120.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_120.jpg,ewaste,val\Player\Player_37.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_37.jpg
6,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg,trashnet,trash\trash99.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash99.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png
0,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\e3ea5ac8147d2274b0e1f61b09fbedc2.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\e3ea5ac8147d2274b0e1f61b09fbedc2.jpg,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\plastic-foam-food-packaging-ban-usa.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\plastic-foam-food-packaging-ban-usa.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-2-e1434205961573 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-2-e1434205961573 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-2-e1434205961573.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-2-e1434205961573.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ewaste-aspect-ratio-2000-1200-1024x614 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-aspect-ratio-2000-1200-1024x614 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ewaste-aspect-ratio-2000-1200-1024x614.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-aspect-ratio-2000-1200-1024x614.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\-1x-1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\-1x-1 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\-1x-1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\-1x-1.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\compact-fluorescent-light-bulb-vector-3890.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.jpeg,phenomsg,Hazardous\Hazardous\e-waste\7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea.jpeg
0,phenomsg,Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\1200px-Ewaste-pile - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1200px-Ewaste-pile - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\1200px-Ewaste-pile.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1200px-Ewaste-pile.jpg
4,realwaste,Plastic\Plastic_199.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_199.jpg,realwaste,Plastic\Plastic_774.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_774.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53.jpg
0,phenomsg,Recyclable\Recyclable\paper_products\800px-Box.agr.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\800px-Box.agr.jpg,phenomsg,Recyclable\Recyclable\paper_products\Box.agr.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\Box.agr.jpg
0,ewaste,train\PCB\pcb_153.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_153.jpg,ewaste,train\PCB\pcb_93.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_93.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\85a44d0f-d9a2-37b6-93c1-1c21fed330cf - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\85a44d0f-d9a2-37b6-93c1-1c21fed330cf - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\85a44d0f-d9a2-37b6-93c1-1c21fed330cf.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\85a44d0f-d9a2-37b6-93c1-1c21fed330cf.png
0,phenomsg,Hazardous\Hazardous\e-waste\shutterstock_29134336 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\shutterstock_29134336 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\shutterstock_29134336.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\shutterstock_29134336.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Intro-to-E-Waste - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Intro-to-E-Waste - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Intro-to-E-Waste.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Intro-to-E-Waste.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-e-waste-167412842216x9.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\02bulb-web2-1454343899851-superJumbo - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\02bulb-web2-1454343899851-superJumbo - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\02bulb-web2-1454343899851-superJumbo.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\02bulb-web2-1454343899851-superJumbo.jpg
0,ewaste,test\Television\Television_294.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Television\Television_294.jpg,ewaste,train\Television\Television_283.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_283.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Solutions-to-e-waste-problems1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Solutions-to-e-waste-problems1 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Solutions-to-e-waste-problems1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Solutions-to-e-waste-problems1.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\e_waste_660_062019115620 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e_waste_660_062019115620 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\e_waste_660_062019115620.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e_waste_660_062019115620.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq.png
0,phenomsg,Hazardous\Hazardous\e-waste\0.40042800_1555498967_e-waste2 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\0.40042800_1555498967_e-waste2 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\0.40042800_1555498967_e-waste2.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\0.40042800_1555498967_e-waste2.jpg
4,phenomsg,Recyclable\Recyclable\cans_all_type\360_F_141404485_na6RQwOXUQcEvWupbecza08k35l69Ben.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\360_F_141404485_na6RQwOXUQcEvWupbecza08k35l69Ben.jpg,phenomsg,Recyclable\Recyclable\cans_all_type\different-types-canned-food-illustration-600w-604738256.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\different-types-canned-food-illustration-600w-604738256.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\electronic-recycling - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-recycling - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\electronic-recycling.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-recycling.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\AdobeStock_365525290 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\AdobeStock_365525290 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\AdobeStock_365525290.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\AdobeStock_365525290.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\1464951746_U1GPlR_e-waste-IndiaBLO-870 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1464951746_U1GPlR_e-waste-IndiaBLO-870 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\1464951746_U1GPlR_e-waste-IndiaBLO-870.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1464951746_U1GPlR_e-waste-IndiaBLO-870.jpg
0,phenomsg,Organic\Organic\yard_trimmings\Yard-Waste-101.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\yard_trimmings\Yard-Waste-101.jpg,phenomsg,Organic\Organic\yard_trimmings\accectable-bags.webp,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\yard_trimmings\accectable-bags.webp
0,ewaste,train\Player\Player_89.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_89.jpg,ewaste,train\Player\Player_97.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_97.jpg
0,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\the-drive-toward-sustainability-5050-1536x1536.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\the-drive-toward-sustainability-5050-1536x1536.jpg,phenomsg,Recyclable\Recyclable\paper_products\the-drive-toward-sustainability-5050-1536x1536.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\the-drive-toward-sustainability-5050-1536x1536.jpg
6,ewaste,test\Battery\battery_148.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Battery\battery_148.jpg,ewaste,train\Keyboard\Keyboard_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_82.jpg
6,realwaste,Plastic\Plastic_157.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_157.jpg,realwaste,Plastic\Plastic_227.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_227.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Alabama_CurtisPalmer - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Alabama_CurtisPalmer - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Alabama_CurtisPalmer.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Alabama_CurtisPalmer.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\stock-photo-spent-fluorescent-lamps-and-energy-saving-bulbs-awaiting-disposal-243014344 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\stock-photo-spent-fluorescent-lamps-and-energy-saving-bulbs-awaiting-disposal-243014344 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\stock-photo-spent-fluorescent-lamps-and-energy-saving-bulbs-awaiting-disposal-243014344.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\stock-photo-spent-fluorescent-lamps-and-energy-saving-bulbs-awaiting-disposal-243014344.jpg
2,phenomsg,Hazardous\Hazardous\batteries\12209_2020_236_Fig2_HTML.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\batteries\12209_2020_236_Fig2_HTML.png,phenomsg,Hazardous\Hazardous\batteries\inf212000-fig-0004-m.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\batteries\inf212000-fig-0004-m.jpg
