hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
8,realwaste,Miscellaneous Trash\Miscellaneous Trash_52.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_52.jpg,realwaste,Plastic\Plastic_85.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_85.jpg
8,realwaste,Textile Trash\Textile Trash_192.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_192.jpg,realwaste,Textile Trash\Textile Trash_230.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_230.jpg
10,ewaste,test\Keyboard\Keyboard_174.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Keyboard\Keyboard_174.jpg,ewaste,val\Battery\battery_150.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Battery\battery_150.jpg
10,realwaste,Plastic\Plastic_143.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_143.jpg,trashnet,metal\metal18.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal18.jpg
8,realwaste,Metal\Metal_588.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_588.jpg,realwaste,Plastic\Plastic_231.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_231.jpg
8,trashnet,metal\metal141.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal141.jpg,trashnet,metal\metal390.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal390.jpg
10,realwaste,Metal\Metal_655.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_655.jpg,realwaste,Plastic\Plastic_508.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_508.jpg
8,ewaste,train\Battery\battery_246.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_246.jpg,ewaste,train\Player\Player_10.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_10.jpg
10,realwaste,Metal\Metal_223.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_223.jpg,trashnet,metal\metal207.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal207.jpg
10,realwaste,Metal\Metal_757.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_757.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_449.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_449.jpg
8,realwaste,Plastic\Plastic_168.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_168.jpg,realwaste,Plastic\Plastic_262.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_262.jpg
8,ewaste,train\Mobile\Mobile_25.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_25.jpg,ewaste,train\Mobile\Mobile_28.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_28.jpg
10,realwaste,Metal\Metal_213.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_213.jpg,trashnet,paper\paper398.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper398.jpg
10,realwaste,Cardboard\Cardboard_181.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_181.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_63.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_63.jpg
10,realwaste,Food Organics\Food Organics_122.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_122.jpg,realwaste,Plastic\Plastic_479.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_479.jpg
10,trashnet,glass\glass222.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass222.jpg,trashnet,paper\paper588.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper588.jpg
10,realwaste,Metal\Metal_151.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_151.jpg,realwaste,Plastic\Plastic_331.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_331.jpg
10,realwaste,Food Organics\Food Organics_205.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_205.jpg,realwaste,Glass\Glass_309.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_309.jpg
10,realwaste,Metal\Metal_522.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_522.jpg,realwaste,Metal\Metal_609.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_609.jpg
10,trashnet,glass\glass76.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass76.jpg,trashnet,plastic\plastic35.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic35.jpg
8,realwaste,Food Organics\Food Organics_150.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_150.jpg,realwaste,Food Organics\Food Organics_50.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_50.jpg
10,ewaste,train\Mouse\Mouse_261.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_261.jpg,ewaste,train\Mouse\Mouse_63.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_63.jpg
8,realwaste,Food Organics\Food Organics_178.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_178.jpg,realwaste,Food Organics\Food Organics_73.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_73.jpg
10,realwaste,Cardboard\Cardboard_279.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_279.jpg,realwaste,Textile Trash\Textile Trash_30.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_30.jpg
8,ewaste,train\Battery\battery_179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_179.jpg,ewaste,train\Washing Machine\Washing_Machine_21.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_21.jpg
10,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg,trashnet,plastic\plastic154.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic154.jpg
8,realwaste,Metal\Metal_388.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_388.jpg,realwaste,Paper\Paper_261.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_261.jpg
8,ewaste,test\Washing Machine\Washing_Machine_264.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_264.jpg,ewaste,train\Washing Machine\Washing_Machine_1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_1.jpg
10,realwaste,Metal\Metal_552.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_552.jpg,realwaste,Plastic\Plastic_258.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_258.jpg
10,ewaste,train\Mouse\Mouse_96.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_96.jpg,ewaste,val\Battery\battery_226.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Battery\battery_226.jpg
10,realwaste,Vegetation\Vegetation_191.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_191.jpg,trashnet,glass\glass245.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass245.jpg
10,trashnet,plastic\plastic107.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic107.jpg,trashnet,plastic\plastic329.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic329.jpg
8,realwaste,Miscellaneous Trash\Miscellaneous Trash_63.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_63.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_72.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_72.jpg
8,realwaste,Metal\Metal_239.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_239.jpg,realwaste,Metal\Metal_594.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_594.jpg
10,realwaste,Metal\Metal_26.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_26.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_494.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_494.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_37.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_37.jpg,realwaste,Plastic\Plastic_467.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_467.jpg
8,realwaste,Plastic\Plastic_361.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_361.jpg,trashnet,metal\metal214.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal214.jpg
10,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg,trashnet,plastic\plastic154.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic154.jpg
10,phenomsg,Non-Recyclable\Non-Recyclable\sanitary_napkin\feminine-hygiene-products-concept_23-2148660550.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\sanitary_napkin\feminine-hygiene-products-concept_23-2148660550.jpg,realwaste,Food Organics\Food Organics_295.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_295.jpg
8,realwaste,Metal\Metal_484.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_484.jpg,realwaste,Metal\Metal_753.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_753.jpg
8,ewaste,train\Player\Player_77.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_77.jpg,ewaste,train\Player\Player_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_82.jpg
8,realwaste,Metal\Metal_239.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_239.jpg,trashnet,plastic\plastic179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic179.jpg
10,realwaste,Food Organics\Food Organics_144.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_144.jpg,realwaste,Metal\Metal_276.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_276.jpg
8,realwaste,Glass\Glass_386.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_386.jpg,trashnet,glass\glass27.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass27.jpg
10,ewaste,val\Battery\battery_247.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Battery\battery_247.jpg,trashnet,plastic\plastic464.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic464.jpg
10,realwaste,Food Organics\Food Organics_228.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_228.jpg,realwaste,Metal\Metal_490.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_490.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_401.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_401.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_432.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_432.jpg
10,realwaste,Plastic\Plastic_37.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_37.jpg,realwaste,Textile Trash\Textile Trash_206.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_206.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_119.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_119.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_129.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_129.jpg
8,realwaste,Metal\Metal_680.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_680.jpg,realwaste,Metal\Metal_718.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_718.jpg
10,realwaste,Cardboard\Cardboard_167.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_167.jpg,trashnet,trash\trash95.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash95.jpg
10,trashnet,metal\metal152.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal152.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
10,realwaste,Glass\Glass_222.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_222.jpg,realwaste,Paper\Paper_230.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_230.jpg
10,realwaste,Food Organics\Food Organics_234.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_234.jpg,realwaste,Metal\Metal_432.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_432.jpg
10,realwaste,Cardboard\Cardboard_78.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_78.jpg,realwaste,Metal\Metal_260.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_260.jpg
10,ewaste,train\Washing Machine\Washing_Machine_249.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_249.jpg,realwaste,Metal\Metal_633.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_633.jpg
10,ewaste,train\Battery\battery_233.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_233.jpg,trashnet,plastic\plastic394.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic394.jpg
10,ewaste,train\Washing Machine\Washing_Machine_51.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_51.jpg,realwaste,Metal\Metal_46.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_46.jpg
10,trashnet,cardboard\cardboard171.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\cardboard\cardboard171.jpg,trashnet,plastic\plastic448.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic448.jpg
10,ewaste,train\Battery\battery_134.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_134.jpg,trashnet,glass\glass378.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass378.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_114.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_114.jpg,trashnet,metal\metal178.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal178.jpg
10,ewaste,test\Washing Machine\Washing_Machine_75.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_75.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
10,ewaste,train\Battery\battery_208.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_208.jpg,realwaste,Glass\Glass_412.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_412.jpg
10,realwaste,Paper\Paper_9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_9.jpg,realwaste,Textile Trash\Textile Trash_262.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_262.jpg
8,ewaste,val\Mobile\Mobile_129.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mobile\Mobile_129.jpg,realwaste,Textile Trash\Textile Trash_199.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_199.jpg
8,realwaste,Metal\Metal_592.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_592.jpg,realwaste,Plastic\Plastic_100.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_100.jpg
10,trashnet,glass\glass252.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass252.jpg,trashnet,trash\trash133.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash133.jpg
10,realwaste,Metal\Metal_24.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_24.jpg,realwaste,Metal\Metal_490.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_490.jpg
10,phenomsg,Hazardous\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,realwaste,Plastic\Plastic_479.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_479.jpg
10,realwaste,Plastic\Plastic_85.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_85.jpg,trashnet,metal\metal178.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal178.jpg
8,realwaste,Metal\Metal_546.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_546.jpg,trashnet,plastic\plastic9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic9.jpg
10,realwaste,Textile Trash\Textile Trash_201.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_201.jpg,realwaste,Textile Trash\Textile Trash_266.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_266.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_360.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_360.jpg,trashnet,plastic\plastic275.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic275.jpg
10,realwaste,Metal\Metal_588.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_588.jpg,realwaste,Plastic\Plastic_85.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_85.jpg
8,realwaste,Plastic\Plastic_142.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_142.jpg,realwaste,Plastic\Plastic_72.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_72.jpg
8,trashnet,glass\glass193.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass193.jpg,trashnet,metal\metal369.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal369.jpg
10,realwaste,Metal\Metal_206.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_206.jpg,trashnet,trash\trash132.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash132.jpg
8,realwaste,Metal\Metal_182.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_182.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_67.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_67.jpg
10,realwaste,Glass\Glass_157.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_157.jpg,realwaste,Plastic\Plastic_319.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_319.jpg
10,realwaste,Food Organics\Food Organics_50.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_50.jpg,realwaste,Metal\Metal_326.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_326.jpg
10,realwaste,Plastic\Plastic_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_218.jpg,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg
10,realwaste,Metal\Metal_324.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_324.jpg,realwaste,Plastic\Plastic_31.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_31.jpg
10,realwaste,Metal\Metal_555.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_555.jpg,realwaste,Plastic\Plastic_688.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_688.jpg
10,realwaste,Metal\Metal_683.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_683.jpg,realwaste,Plastic\Plastic_816.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_816.jpg
10,realwaste,Paper\Paper_305.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_305.jpg,trashnet,glass\glass267.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass267.jpg
10,realwaste,Vegetation\Vegetation_109.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_109.jpg,realwaste,Vegetation\Vegetation_110.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_110.jpg
10,ewaste,train\Mouse\Mouse_202.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_202.jpg,phenomsg,Recyclable\Recyclable\cans_all_type\beverage-can-architecture.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\beverage-can-architecture.jpg
8,ewaste,train\Mobile\Mobile_138.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_138.jpg,ewaste,val\Mobile\Mobile_129.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mobile\Mobile_129.jpg
10,realwaste,Cardboard\Cardboard_322.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_322.jpg,realwaste,Food Organics\Food Organics_126.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_126.jpg
10,ewaste,train\Player\Player_230.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_230.jpg,ewaste,train\Player\Player_235.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_235.jpg
10,ewaste,train\Printer\Printer_142.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_142.jpg,phenomsg,Recyclable\Recyclable\cans_all_type\711Ggg6DhAL.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\711Ggg6DhAL.jpg
