dataset,label,split,path,width,height,aspect_ratio,format,mode,mean_brightness,blur_score,status,issues
trashnet,paper,,data\raw\trashnet\paper\paper256.jpg,4032,3024,1.3333,JPEG,RGB,182.3,6.65,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper257.jpg,4032,3024,1.3333,JPEG,RGB,173.98,30.06,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper258.jpg,4032,3024,1.3333,JPEG,RGB,169.41,27.57,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper261.jpg,4032,3024,1.3333,JPEG,RGB,195.76,30.88,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper263.jpg,4032,3024,1.3333,JPEG,RGB,153.33,11.34,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper264.jpg,4032,3024,1.3333,JPEG,RGB,154.19,25.11,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper27.jpg,4032,3024,1.3333,JPEG,RGB,179.5,28.33,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper272.jpg,4032,3024,1.3333,JPEG,RGB,190.61,2.8,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper274.jpg,4032,3024,1.3333,JPEG,RGB,189.5,14.06,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper275.jpg,4032,3024,1.3333,JPEG,RGB,183.27,34.81,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper277.jpg,4032,3024,1.3333,JPEG,RGB,180.47,9.22,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper279.jpg,4032,3024,1.3333,JPEG,RGB,184.92,13.95,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper280.jpg,4032,3024,1.3333,JPEG,RGB,184.49,16.59,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper281.jpg,4032,3024,1.3333,JPEG,RGB,179.87,9.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper282.jpg,4032,3024,1.3333,JPEG,RGB,189.08,11.04,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper283.jpg,4032,3024,1.3333,JPEG,RGB,123.47,24.28,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper284.jpg,4032,3024,1.3333,JPEG,RGB,147.04,23.86,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper285.jpg,4032,3024,1.3333,JPEG,RGB,132.12,41.86,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper287.jpg,4032,3024,1.3333,JPEG,RGB,156.52,33.75,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper29.jpg,4032,3024,1.3333,JPEG,RGB,164.58,28.34,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper294.jpg,4032,3024,1.3333,JPEG,RGB,198.42,3.45,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper296.jpg,4032,3024,1.3333,JPEG,RGB,189.64,40.02,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper298.jpg,4032,3024,1.3333,JPEG,RGB,166.46,25.21,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper299.jpg,4032,3024,1.3333,JPEG,RGB,159.92,42.15,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper3.jpg,4032,3024,1.3333,JPEG,RGB,178.24,34.09,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper30.jpg,4032,3024,1.3333,JPEG,RGB,175.73,3.3,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper300.jpg,4032,3024,1.3333,JPEG,RGB,170.67,13.81,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper301.jpg,4032,3024,1.3333,JPEG,RGB,151.44,41.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper303.jpg,4032,3024,1.3333,JPEG,RGB,172.12,37.23,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper304.jpg,4032,3024,1.3333,JPEG,RGB,189.35,21.43,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper306.jpg,4032,3024,1.3333,JPEG,RGB,125.98,24.66,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper309.jpg,4032,3024,1.3333,JPEG,RGB,192.77,3.08,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper313.jpg,4032,3024,1.3333,JPEG,RGB,147.64,39.28,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper315.jpg,4032,3024,1.3333,JPEG,RGB,172.48,4.97,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper317.jpg,4032,3024,1.3333,JPEG,RGB,177.73,16.0,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper318.jpg,4032,3024,1.3333,JPEG,RGB,167.9,21.37,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper32.jpg,4032,3024,1.3333,JPEG,RGB,175.18,9.22,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper321.jpg,4032,3024,1.3333,JPEG,RGB,176.42,33.22,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper322.jpg,4032,3024,1.3333,JPEG,RGB,179.04,35.66,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper323.jpg,4032,3024,1.3333,JPEG,RGB,185.82,48.81,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper324.jpg,4032,3024,1.3333,JPEG,RGB,173.95,28.75,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper325.jpg,4032,3024,1.3333,JPEG,RGB,190.31,48.6,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper328.jpg,4032,3024,1.3333,JPEG,RGB,154.21,20.33,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper329.jpg,4032,3024,1.3333,JPEG,RGB,174.04,8.56,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper33.jpg,4032,3024,1.3333,JPEG,RGB,171.51,4.24,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper333.jpg,4032,3024,1.3333,JPEG,RGB,176.97,18.19,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper334.jpg,4032,3024,1.3333,JPEG,RGB,188.62,4.59,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper337.jpg,4032,3024,1.3333,JPEG,RGB,156.21,29.66,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper341.jpg,4032,3024,1.3333,JPEG,RGB,174.55,11.57,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper347.jpg,4032,3024,1.3333,JPEG,RGB,175.99,7.72,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper348.jpg,4032,3024,1.3333,JPEG,RGB,147.59,32.29,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper350.jpg,4032,3024,1.3333,JPEG,RGB,190.37,4.09,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper352.jpg,4032,3024,1.3333,JPEG,RGB,186.7,22.04,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper354.jpg,4032,3024,1.3333,JPEG,RGB,173.54,10.11,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper355.jpg,4032,3024,1.3333,JPEG,RGB,186.7,21.11,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper357.jpg,4032,3024,1.3333,JPEG,RGB,187.19,30.34,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper36.jpg,4032,3024,1.3333,JPEG,RGB,179.39,22.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper361.jpg,4032,3024,1.3333,JPEG,RGB,174.81,42.05,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper363.jpg,4032,3024,1.3333,JPEG,RGB,171.25,26.93,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper366.jpg,4032,3024,1.3333,JPEG,RGB,178.21,9.21,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper367.jpg,4032,3024,1.3333,JPEG,RGB,162.79,10.13,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper368.jpg,4032,3024,1.3333,JPEG,RGB,182.82,3.43,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper370.jpg,4032,3024,1.3333,JPEG,RGB,180.88,6.94,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper371.jpg,4032,3024,1.3333,JPEG,RGB,160.03,46.28,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper373.jpg,4032,3024,1.3333,JPEG,RGB,171.49,22.02,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper374.jpg,4032,3024,1.3333,JPEG,RGB,190.37,10.03,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper375.jpg,4032,3024,1.3333,JPEG,RGB,139.55,36.89,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper377.jpg,4032,3024,1.3333,JPEG,RGB,176.37,9.31,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper378.jpg,4032,3024,1.3333,JPEG,RGB,178.52,23.08,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper382.jpg,4032,3024,1.3333,JPEG,RGB,183.39,12.98,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper384.jpg,4032,3024,1.3333,JPEG,RGB,185.53,30.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper385.jpg,4032,3024,1.3333,JPEG,RGB,181.24,1.82,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper386.jpg,4032,3024,1.3333,JPEG,RGB,166.84,17.92,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper387.jpg,4032,3024,1.3333,JPEG,RGB,168.64,5.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper389.jpg,4032,3024,1.3333,JPEG,RGB,181.6,10.29,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper39.jpg,4032,3024,1.3333,JPEG,RGB,90.87,20.69,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper390.jpg,4032,3024,1.3333,JPEG,RGB,160.07,21.24,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper391.jpg,4032,3024,1.3333,JPEG,RGB,135.64,46.31,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper394.jpg,4032,3024,1.3333,JPEG,RGB,177.35,26.47,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper395.jpg,4032,3024,1.3333,JPEG,RGB,171.18,20.42,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper396.jpg,4032,3024,1.3333,JPEG,RGB,172.94,38.11,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper398.jpg,4032,3024,1.3333,JPEG,RGB,193.39,34.69,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper404.jpg,4032,3024,1.3333,JPEG,RGB,163.49,29.26,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper406.jpg,4032,3024,1.3333,JPEG,RGB,180.41,38.55,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper407.jpg,4032,3024,1.3333,JPEG,RGB,177.94,14.05,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper409.jpg,4032,3024,1.3333,JPEG,RGB,184.3,13.04,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper414.jpg,4032,3024,1.3333,JPEG,RGB,179.01,14.89,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper416.jpg,4032,3024,1.3333,JPEG,RGB,187.34,14.77,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper417.jpg,4032,3024,1.3333,JPEG,RGB,115.89,17.54,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper421.jpg,4032,3024,1.3333,JPEG,RGB,146.74,13.43,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper426.jpg,4032,3024,1.3333,JPEG,RGB,187.13,44.74,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper427.jpg,4032,3024,1.3333,JPEG,RGB,206.02,23.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper428.jpg,4032,3024,1.3333,JPEG,RGB,178.87,21.64,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper433.jpg,4032,3024,1.3333,JPEG,RGB,187.18,10.63,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper434.jpg,4032,3024,1.3333,JPEG,RGB,188.89,26.02,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper437.jpg,4032,3024,1.3333,JPEG,RGB,175.81,9.36,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper44.jpg,4032,3024,1.3333,JPEG,RGB,162.49,47.29,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper440.jpg,4032,3024,1.3333,JPEG,RGB,169.17,43.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper442.jpg,4032,3024,1.3333,JPEG,RGB,177.62,10.86,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper444.jpg,4032,3024,1.3333,JPEG,RGB,173.6,11.44,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper446.jpg,4032,3024,1.3333,JPEG,RGB,168.73,38.52,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper447.jpg,4032,3024,1.3333,JPEG,RGB,169.18,46.56,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper449.jpg,4032,3024,1.3333,JPEG,RGB,162.91,17.12,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper45.jpg,4032,3024,1.3333,JPEG,RGB,188.97,34.01,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper453.jpg,4032,3024,1.3333,JPEG,RGB,191.13,20.1,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper454.jpg,4032,3024,1.3333,JPEG,RGB,174.29,7.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper456.jpg,4032,3024,1.3333,JPEG,RGB,192.62,12.07,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper458.jpg,4032,3024,1.3333,JPEG,RGB,179.94,43.7,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper459.jpg,4032,3024,1.3333,JPEG,RGB,176.54,27.61,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper461.jpg,4032,3024,1.3333,JPEG,RGB,188.26,37.94,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper465.jpg,4032,3024,1.3333,JPEG,RGB,169.11,32.37,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper466.jpg,4032,3024,1.3333,JPEG,RGB,161.92,20.8,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper468.jpg,4032,3024,1.3333,JPEG,RGB,189.23,13.83,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper469.jpg,4032,3024,1.3333,JPEG,RGB,158.35,12.0,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper474.jpg,4032,3024,1.3333,JPEG,RGB,146.5,47.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper475.jpg,4032,3024,1.3333,JPEG,RGB,172.03,10.54,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper477.jpg,4032,3024,1.3333,JPEG,RGB,176.42,9.53,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper479.jpg,4032,3024,1.3333,JPEG,RGB,192.64,6.7,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper480.jpg,4032,3024,1.3333,JPEG,RGB,134.05,21.1,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper483.jpg,4032,3024,1.3333,JPEG,RGB,174.57,36.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper485.jpg,4032,3024,1.3333,JPEG,RGB,174.07,17.76,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper486.jpg,4032,3024,1.3333,JPEG,RGB,192.94,3.9,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper489.jpg,4032,3024,1.3333,JPEG,RGB,179.79,20.0,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper493.jpg,4032,3024,1.3333,JPEG,RGB,176.94,21.42,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper494.jpg,4032,3024,1.3333,JPEG,RGB,143.46,25.91,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper495.jpg,4032,3024,1.3333,JPEG,RGB,175.47,17.47,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper497.jpg,4032,3024,1.3333,JPEG,RGB,177.42,7.41,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper498.jpg,4032,3024,1.3333,JPEG,RGB,188.85,16.61,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper499.jpg,4032,3024,1.3333,JPEG,RGB,188.19,6.62,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper5.jpg,4032,3024,1.3333,JPEG,RGB,157.61,41.48,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper50.jpg,4032,3024,1.3333,JPEG,RGB,178.15,10.32,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper503.jpg,4032,3024,1.3333,JPEG,RGB,189.68,13.02,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper505.jpg,4032,3024,1.3333,JPEG,RGB,182.8,6.83,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper508.jpg,4032,3024,1.3333,JPEG,RGB,167.34,16.33,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper509.jpg,4032,3024,1.3333,JPEG,RGB,147.09,41.22,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper515.jpg,4032,3024,1.3333,JPEG,RGB,181.78,37.43,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper516.jpg,4032,3024,1.3333,JPEG,RGB,191.53,4.92,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper517.jpg,4032,3024,1.3333,JPEG,RGB,190.9,8.6,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper519.jpg,4032,3024,1.3333,JPEG,RGB,186.8,43.97,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper52.jpg,4032,3024,1.3333,JPEG,RGB,191.98,21.93,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper520.jpg,4032,3024,1.3333,JPEG,RGB,187.05,40.95,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper521.jpg,4032,3024,1.3333,JPEG,RGB,186.8,7.93,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper523.jpg,4032,3024,1.3333,JPEG,RGB,188.17,28.45,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper524.jpg,4032,3024,1.3333,JPEG,RGB,168.97,30.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper525.jpg,4032,3024,1.3333,JPEG,RGB,164.91,9.45,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper528.jpg,4032,3024,1.3333,JPEG,RGB,181.02,5.18,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper529.jpg,4032,3024,1.3333,JPEG,RGB,170.85,24.57,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper530.jpg,4032,3024,1.3333,JPEG,RGB,153.47,36.44,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper532.jpg,4032,3024,1.3333,JPEG,RGB,185.6,41.61,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper535.jpg,4032,3024,1.3333,JPEG,RGB,183.58,11.46,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper536.jpg,4032,3024,1.3333,JPEG,RGB,179.44,12.28,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper538.jpg,4032,3024,1.3333,JPEG,RGB,177.96,4.28,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper539.jpg,4032,3024,1.3333,JPEG,RGB,197.98,2.97,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper54.jpg,4032,3024,1.3333,JPEG,RGB,184.29,8.34,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper543.jpg,4032,3024,1.3333,JPEG,RGB,169.69,42.87,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper545.jpg,4032,3024,1.3333,JPEG,RGB,185.71,11.01,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper548.jpg,4032,3024,1.3333,JPEG,RGB,184.43,20.67,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper549.jpg,4032,3024,1.3333,JPEG,RGB,150.59,38.84,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper55.jpg,4032,3024,1.3333,JPEG,RGB,156.05,17.64,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper550.jpg,4032,3024,1.3333,JPEG,RGB,155.43,2.89,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper551.jpg,4032,3024,1.3333,JPEG,RGB,182.02,15.56,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper552.jpg,4032,3024,1.3333,JPEG,RGB,177.81,11.71,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper555.jpg,4032,3024,1.3333,JPEG,RGB,189.39,17.09,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper556.jpg,4032,3024,1.3333,JPEG,RGB,133.52,29.9,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper557.jpg,4032,3024,1.3333,JPEG,RGB,181.27,14.05,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper559.jpg,4032,3024,1.3333,JPEG,RGB,179.08,19.65,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper56.jpg,4032,3024,1.3333,JPEG,RGB,121.61,39.15,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper560.jpg,4032,3024,1.3333,JPEG,RGB,187.13,3.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper562.jpg,4032,3024,1.3333,JPEG,RGB,142.9,18.7,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper564.jpg,4032,3024,1.3333,JPEG,RGB,188.03,5.76,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper567.jpg,4032,3024,1.3333,JPEG,RGB,189.14,13.63,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper568.jpg,4032,3024,1.3333,JPEG,RGB,121.3,8.75,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper57.jpg,4032,3024,1.3333,JPEG,RGB,184.84,19.92,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper571.jpg,4032,3024,1.3333,JPEG,RGB,186.88,47.24,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper573.jpg,4032,3024,1.3333,JPEG,RGB,164.28,5.87,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper574.jpg,4032,3024,1.3333,JPEG,RGB,186.31,10.05,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper576.jpg,4032,3024,1.3333,JPEG,RGB,185.94,25.76,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper58.jpg,4032,3024,1.3333,JPEG,RGB,194.73,40.45,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper580.jpg,4032,3024,1.3333,JPEG,RGB,181.08,13.47,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper582.jpg,4032,3024,1.3333,JPEG,RGB,178.38,13.65,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper584.jpg,4032,3024,1.3333,JPEG,RGB,179.76,30.33,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper587.jpg,4032,3024,1.3333,JPEG,RGB,190.78,15.68,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper588.jpg,4032,3024,1.3333,JPEG,RGB,200.73,11.04,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper589.jpg,4032,3024,1.3333,JPEG,RGB,202.52,11.48,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper590.jpg,4032,3024,1.3333,JPEG,RGB,182.87,12.36,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper591.jpg,4032,3024,1.3333,JPEG,RGB,182.52,17.75,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper593.jpg,3264,2448,1.3333,JPEG,RGB,160.19,38.73,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper594.jpg,3264,2448,1.3333,JPEG,RGB,160.4,26.99,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper60.jpg,4032,3024,1.3333,JPEG,RGB,178.48,14.95,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper61.jpg,4032,3024,1.3333,JPEG,RGB,138.92,43.47,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper62.jpg,4032,3024,1.3333,JPEG,RGB,187.03,31.18,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper63.jpg,4032,3024,1.3333,JPEG,RGB,177.94,14.3,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper64.jpg,4032,3024,1.3333,JPEG,RGB,175.94,44.9,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper66.jpg,4032,3024,1.3333,JPEG,RGB,177.15,39.61,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper67.jpg,4032,3024,1.3333,JPEG,RGB,177.43,6.94,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper68.jpg,4032,3024,1.3333,JPEG,RGB,137.56,44.75,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper70.jpg,4032,3024,1.3333,JPEG,RGB,162.7,9.57,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper71.jpg,4032,3024,1.3333,JPEG,RGB,189.75,6.08,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper75.jpg,4032,3024,1.3333,JPEG,RGB,181.62,3.52,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper77.jpg,4032,3024,1.3333,JPEG,RGB,159.09,48.22,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper78.jpg,4032,3024,1.3333,JPEG,RGB,194.39,29.42,WARNING,possible_blur
trashnet,paper,,data\raw\trashnet\paper\paper8.jpg,4032,3024,1.3333,JPEG,RGB,190.57,46.93,WARNING,possible_blur
